Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings
O=C(N1c2ccccc2Sc2ccccc21)C(F)(F)C(F)(F)F,345.292,5.013500000000001,131.44963532546512,20.310000000000002,0.0,2.0,1.0,3.0
O=C(NC1CCCCC1)C(=O)C(C(F)(F)F)C(F)(F)F,305.21799999999996,2.7452000000000005,110.24895981951938,46.17,1.0,2.0,3.0,1.0
O=S(=O)([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],661.2240000000002,6.509500000000003,199.3167932271953,102.93,1.0,4.0,12.0,0.0
C[N+](C)(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,436.2319999999999,4.182400000000002,143.66961343322797,20.23,1.0,1.0,8.0,0.0
CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,787.4480000000004,7.562400000000005,252.24758286747706,83.47,2.0,4.0,17.0,0.0
O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)F)c1ccc(O)cc1,352.177,3.7200000000000015,123.01464011103319,46.53,1.0,3.0,6.0,1.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C[CH2][SnH]([CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)[CH2]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1161.0010000000009,14.600199999999992,331.06997763541796,0.0,0.0,0.0,21.0,0.0
O=S(=O)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F,396.12399999999997,4.2001,117.31215634445996,34.14,0.0,2.0,6.0,0.0
CC(C)OC(=O)C[N+](C)(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,399.32699999999994,2.3536,145.59850310547026,55.4,1.0,3.0,9.0,0.0
O=P(O)(O)CCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,1058.1530000000007,10.9393,315.721082257661,103.68000000000002,2.0,6.0,18.0,0.0
O=C(O)CCCCNC(=O)CCNC(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,594.3900000000002,5.319300000000004,203.23191954112494,95.5,3.0,4.0,15.0,0.0
O=C(n1cnnn1)C(F)(F)C(F)(F)C(F)(F)F,266.07599999999996,1.1462,87.19487805327415,60.67,0.0,5.0,2.0,1.0
Fc1c(F)c(F)c(OCC(F)(F)C(F)F)c(F)c1F,298.104,3.6612999999999998,99.12959331852979,9.23,0.0,1.0,4.0,1.0
Nc1ccc2c(c1)C(F)(F)C(F)(F)O2,207.12599999999998,2.3458000000000006,76.27103373298547,35.25,1.0,2.0,0.0,2.0
O=S(=O)([O-])c1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1.[Na+],514.1909999999999,1.6698,184.92859690617706,66.43,0.0,4.0,7.0,1.0
CCCCCCC=CC(=O)C(F)(F)C(F)(F)F,258.22999999999996,4.279700000000003,96.6882682542863,17.07,0.0,1.0,7.0,0.0
FC1(F)c2c(Br)c(Br)c(Br)c(Br)c2C1(F)F,491.696,5.9338000000000015,121.2877882290313,0.0,0.0,0.0,0.0,2.0
CCCCCCCCCCCCCCCCC(CC(=O)O)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1322.660000000001,17.64909999999999,438.3033201534824,91.29,1.0,6.0,39.0,0.0
FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)F,266.03399999999993,3.8285,80.27831571200095,9.23,0.0,1.0,3.0,0.0
O=C(NCCSS(=O)(=O)[O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],569.2930000000001,1.0389000000000004,200.93066966746287,95.53,1.0,6.0,11.0,0.0
C=C(CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,822.2710000000005,9.276899999999998,262.2025454187608,52.60000000000001,0.0,4.0,17.0,0.0
FC(F)C(F)(F)C(F)(F)C(F)(F)COC(C(F)(F)F)C(F)(F)F,382.09099999999995,4.667200000000001,116.72488669907996,9.23,0.0,1.0,6.0,0.0
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Zn+2],663.5700000000002,3.9121,191.41991429745335,114.4,0.0,6.0,6.0,0.0
C[N+](C)(C)CCCNC(=O)CS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,753.4330000000003,6.617700000000004,246.20483830684242,46.17,1.0,2.0,17.0,0.0
COC(=O)C(F)(F)C(F)(F)C(F)(F)Br,288.96899999999994,2.417700000000001,82.33484683816539,26.3,0.0,2.0,3.0,0.0
C[N+](C)(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,536.246,5.453000000000003,173.06163927372612,20.23,1.0,1.0,10.0,0.0
CNCCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,598.3190000000001,4.914800000000003,190.15810062436256,58.199999999999996,2.0,3.0,14.0,0.0
C=C(C)C(=O)OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,658.4330000000001,10.016099999999994,228.1675436916673,26.3,0.0,2.0,19.0,0.0
O=S(=O)(O)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,492.19999999999993,5.028500000000001,150.13539711133316,54.370000000000005,1.0,2.0,9.0,0.0
FC(F)(F)C(F)(F)C(F)(F)c1nc(-c2ccccc2)nc(C(F)(F)C(F)(F)C(F)(F)F)n1,493.19800000000004,6.117400000000004,166.65458959574747,38.67,0.0,3.0,5.0,2.0
FC1(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C3(F)C(F)(F)C(F)(F)C(F)(C1(F)F)C23F,524.092,5.942800000000003,159.0468288841292,0.0,0.0,0.0,0.0,3.0
FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,438.05199999999996,5.922800000000002,128.27348308127802,0.0,0.0,0.0,3.0,0.0
CC[NH3+].O=C([O-])C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,359.13499999999993,1.088,114.4162129635761,67.77,1.0,2.0,3.0,0.0
O=C(O)C(F)(F)C(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,510.07700000000006,4.509600000000001,155.71729116008947,74.22000000000001,1.0,5.0,11.0,0.0
O=S(=O)([O-])OC(COCC(F)(F)C(F)F)COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F.[Na+],622.2500000000002,1.2109999999999996,217.3587980447398,84.89000000000001,0.0,6.0,16.0,0.0
FC(F)(F)C(F)(F)C(F)(F)c1cc2ccccc2[nH]1,285.16200000000003,4.457300000000002,101.57580223591995,15.79,1.0,0.0,2.0,2.0
OCCOC(C(F)(F)F)C(F)(F)F,212.08899999999997,1.4885,69.10001088467628,29.46,1.0,2.0,3.0,0.0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,412.117,3.4181000000000004,127.56475108836172,40.46,2.0,2.0,8.0,0.0
CN(C(=O)c1ccccc1F)c1cccc(C(=O)Nc2c(I)cc(C(F)(C(F)(F)F)C(F)(F)F)cc2C(F)(F)F)c1F,728.2710000000003,8.406500000000003,240.98118934245872,49.410000000000004,1.0,2.0,5.0,3.0
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)CC(F)(F)F,445.14799999999997,3.9561,133.23997747961369,57.2,0.0,3.0,7.0,0.0
FC1(F)c2cccnc2-c2ncccc2C1(F)F,254.18599999999998,3.3408000000000007,99.31398797442294,25.78,0.0,2.0,0.0,3.0
COc1ccc(/N=C/C(F)(F)C(F)(F)F)cc1,253.16999999999996,3.5951000000000013,93.72771630708158,21.59,0.0,2.0,3.0,1.0
O=C(O)C(F)(F)C(F)C(F)(F)F,196.046,1.6067000000000002,61.78304564081656,37.3,1.0,1.0,2.0,0.0
COC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,270.09999999999997,1.9515,89.52424096428726,43.370000000000005,0.0,3.0,4.0,0.0
O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.OCC[NH2+]CCO,1995.4570000000022,20.256800000000027,604.0044516501404,115.66000000000001,3.0,6.0,40.0,0.0
COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,344.07599999999996,3.1945000000000006,107.1384057054553,35.53,0.0,3.0,4.0,0.0
Nc1nc(F)c(C(F)(F)F)c(C(F)(F)C(F)(F)F)n1,299.09599999999995,2.8707999999999996,97.79523474792863,51.8,1.0,3.0,1.0,1.0
FC(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,450.254,7.773000000000005,149.80099415595276,0.0,0.0,0.0,11.0,0.0
C=C(C)c1ccccc1CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,400.2309999999999,6.365700000000003,139.84716854907072,0.0,0.0,0.0,6.0,1.0
C[N+](C)(CCCNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)CCC(=O)[O-],900.4050000000003,7.119400000000009,292.8720324828023,72.39,2.0,4.0,21.0,0.0
O=C([O-])C(F)(C(F)(F)F)C(F)(F)F.[K+],252.12599999999998,-2.4268,114.87114573910537,40.129999999999995,0.0,2.0,1.0,0.0
O=C(Nc1cc(Cl)c(Cl)c(Cl)c1Cl)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,538.9550000000002,7.137100000000004,177.72550539011104,29.1,1.0,1.0,2.0,2.0
FC(F)(CCI)C(F)(F)C(F)(F)C(F)(F)CCI,509.9440000000001,5.177800000000001,125.14180529410295,0.0,0.0,0.0,7.0,0.0
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(N(C)C(=O)c2ccc(F)cc2Cl)c1F,596.8770000000002,8.053340000000004,225.89095335391463,49.410000000000004,1.0,2.0,5.0,3.0
O=C1C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,440.077,4.446400000000001,134.82215629720406,17.07,0.0,1.0,0.0,2.0
CCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,686.5750000000002,13.037499999999978,245.04184785188735,0.0,0.0,0.0,24.0,0.0
CC[Si](CC)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC,364.324,5.4764000000000035,122.49635180192398,9.23,0.0,1.0,8.0,0.0
C=CCC(F)(C(F)(F)F)C(F)(F)Br,270.99799999999993,3.820800000000001,78.7351185908271,0.0,0.0,0.0,3.0,0.0
O=C(O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C(F)=C(\F)C(F)(F)F,492.081,5.527300000000001,150.2175299567074,46.53,1.0,2.0,8.0,0.0
Nc1nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1,792.2090000000004,7.6890000000000045,248.07043829599755,83.15,1.0,6.0,14.0,1.0
O=C(Nc1ccccc1NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,500.1859999999999,5.229400000000001,166.0912042429407,58.2,2.0,2.0,6.0,1.0
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Ag+],570.9309999999999,3.7431999999999994,161.0620484982818,40.129999999999995,0.0,2.0,7.0,0.0
C[N+](C)(CCO)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,578.3380000000002,4.480300000000003,187.04120654389678,68.47,1.0,3.0,13.0,0.0
C[N+](C)(C)CCCNC(=O)CS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,853.4470000000005,7.888300000000005,275.5968641473405,46.17,1.0,2.0,19.0,0.0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,262.09599999999995,1.5122,83.4767123276145,40.46,2.0,2.0,5.0,0.0
CCCN(CCOCCOCCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],739.4820000000003,1.1722999999999997,278.3833893915524,95.97,0.0,6.0,19.0,0.0
O=C(O)C(F)(Br)C(F)(F)F,224.93499999999997,1.6940000000000002,60.95458032620885,37.3,1.0,1.0,1.0,0.0
OC(C(F)(F)F)C(F)(F)F.c1ccncc1,247.138,2.5535000000000005,86.53915476691596,33.120000000000005,1.0,2.0,0.0,1.0
CCCCCCCCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,486.33699999999993,7.111900000000005,169.83981702284072,26.3,0.0,2.0,15.0,0.0
C[N+](C)(CCCN(CCC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],914.4190000000004,5.8174000000000055,292.9433469272108,114.81,1.0,5.0,21.0,0.0
FC(F)(F)OC(F)(F)C(F)(F)N(C(F)(F)F)C(F)(F)F,337.03499999999997,4.05,99.22435862316728,12.47,0.0,2.0,3.0,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc[nH]1,485.137,6.480600000000003,152.3742023054301,15.79,1.0,0.0,7.0,1.0
COc1ccc(C(F)(F)C(F)(F)F)cc1C(C)=O,268.181,3.5519000000000016,99.35885803566184,26.3,0.0,2.0,3.0,1.0
FC(F)(F)C(F)(F)SSC(F)(F)C(F)(F)F,302.15799999999996,4.678000000000001,89.13561353736185,0.0,0.0,2.0,3.0,0.0
O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl.[K+],670.6840000000001,2.9740000000000015,235.30245027771545,66.43,0.0,4.0,11.0,0.0
O=C(N1CCOCC1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,565.176,4.717800000000001,180.18881855557336,48.0,0.0,4.0,7.0,1.0
COC(=O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,288.09,1.8994999999999997,93.68977636721348,43.370000000000005,0.0,3.0,5.0,0.0
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,402.10299999999995,3.9819999999999998,115.80235266517383,34.14,0.0,2.0,5.0,0.0
NCCC(F)(F)C(F)(F)C(F)F,195.106,1.8709,64.53212259998611,26.02,1.0,1.0,4.0,0.0
FC(F)=CC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,332.05899999999997,4.8703,100.39126092006599,0.0,0.0,0.0,3.0,0.0
CCCC[NH+](CCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=[N+]([O-])[O-],888.3940000000005,9.808399999999999,287.40434622146955,70.64,1.0,3.0,20.0,0.0
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,406.99199999999996,5.336600000000001,116.45821523717771,0.0,0.0,0.0,6.0,0.0
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1190.222000000001,14.460199999999993,356.65634146753814,55.760000000000005,1.0,3.0,24.0,0.0
FC1(F)CC(C(F)(F)C(F)(F)C(Br)CBr)C1(F)F,413.92800000000005,4.705900000000001,113.34739310976916,0.0,0.0,0.0,4.0,1.0
O=C(Nc1ccc(N=Nc2ccccc2)c(NC(=O)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)c1)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,828.3480000000004,9.775799999999998,281.0973498962249,82.91999999999999,2.0,4.0,6.0,4.0
FC(F)(F)C(F)(OC(F)(F)C(F)(F)I)C(F)(F)F,411.9359999999999,4.414,104.39529226815507,9.23,0.0,1.0,3.0,0.0
CCCC[N+](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,416.2699999999999,5.3045000000000035,141.07478639250232,0.0,0.0,0.0,10.0,0.0
NC(Cc1ccccc1)C(O)C(F)(F)C(F)(F)C(F)(F)F,319.2199999999999,2.7502000000000018,114.91392807556896,46.25,2.0,2.0,5.0,1.0
CN(C)CC(O)CC(F)(F)C(F)(F)F,221.16899999999993,1.4966,78.31064815123975,23.47,1.0,2.0,4.0,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,550.2680000000004,9.0436,179.19301999645091,0.0,0.0,0.0,13.0,0.0
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,552.1240000000001,5.887900000000002,159.89039142592108,34.14,0.0,2.0,8.0,0.0
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1590.2780000000014,19.542600000000007,474.22444482953074,55.760000000000005,1.0,3.0,32.0,0.0
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,382.503,4.490600000000001,115.54565227917567,17.07,0.0,1.0,5.0,0.0
C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],770.3960000000002,4.792300000000004,248.02065163348095,86.3,1.0,4.0,18.0,0.0
CN(CCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+],441.21899999999994,-1.386999999999999,153.23047555353338,94.57999999999998,0.0,5.0,8.0,0.0
FC(F)(F)C(F)(F)C(F)(F)C(/C=C/I)(C(F)(F)F)C(F)(F)F,471.98199999999997,5.879000000000002,126.01804115550622,0.0,0.0,0.0,3.0,0.0
CCCC[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,471.28099999999995,5.704600000000004,160.81142010544875,8.809999999999999,0.0,1.0,10.0,1.0
FC(F)(F)C(F)(CCI)C(F)(F)F,323.977,3.6444,82.61960542694325,0.0,0.0,0.0,2.0,0.0
FC(F)(F)C1(F)OC1(F)F,166.01999999999998,1.8375,50.57006175015783,12.53,0.0,1.0,0.0,1.0
FC1(F)[Se]C2C3CCC(C3)C2C1(F)F,273.131,2.7669000000000006,85.58399717522583,0.0,0.0,0.0,0.0,3.0
FC(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,364.07599999999996,5.208400000000001,110.92173843738883,0.0,0.0,0.0,4.0,0.0
O=c1cc2c(cc3ccccc13)C(F)(F)C(F)(F)C2(F)F,304.1889999999999,4.032500000000001,113.36728491842612,17.07,0.0,1.0,0.0,3.0
O=C(C(F)C(F)F)C(F)(F)C(F)(F)F,230.05399999999995,2.3563,71.68482480886962,17.07,0.0,1.0,3.0,0.0
CC(C(=O)Cl)(C(F)(F)F)C(F)(F)F,228.51899999999998,2.8827000000000007,73.65702022989883,17.07,0.0,1.0,1.0,0.0
O=C(O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,280.042,2.4708,85.75813919349874,46.53,1.0,2.0,4.0,0.0
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,762.1720000000004,8.532900000000005,224.89198737185012,54.370000000000005,1.0,2.0,12.0,0.0
CC(C)CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,328.1989999999999,3.7318000000000024,114.035999595293,34.14,0.0,2.0,8.0,0.0
FC(F)(F)[C@](F)(Br)C(F)(F)Br,309.82899999999995,3.5971,74.19744288546289,0.0,0.0,0.0,1.0,0.0
Nc1n[nH]c(C(F)(F)C(F)(F)F)n1,202.08599999999998,1.0409999999999997,67.94576501124612,67.59,2.0,3.0,1.0,1.0
CN(C)CCCN(CC(O)CS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,722.4360000000004,3.7855000000000025,229.73079758858304,115.22,2.0,6.0,16.0,0.0
O=[N+]([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,309.08399999999995,3.053,97.77433967763336,52.370000000000005,0.0,3.0,6.0,0.0
Cc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(=O)C(C)(C)C,408.33500000000004,4.888720000000002,146.2046400253658,54.37,1.0,2.0,3.0,1.0
FC(F)=C(F)OC(F)(F)C(F)=C(F)C(F)(F)F,278.04499999999996,4.3438,85.95365479421329,9.23,0.0,1.0,3.0,0.0
CC(=O)n1nc(C(F)(F)C(F)(F)C(F)(F)F)cc1C(F)(F)C(F)(F)C(F)(F)F,446.138,5.122000000000002,143.43719123264174,34.89,0.0,3.0,4.0,1.0
O=C1NCCNC1(O)C(F)(F)C(F)F,216.13399999999996,-0.7052000000000003,76.27575227744416,61.36,3.0,3.0,2.0,1.0
C=CCCCCCCC(CCCC(F)(F)C(F)(F)F)C(=O)OCC,358.3910000000001,6.060200000000005,139.99146617017286,26.3,0.0,2.0,13.0,0.0
FC(F)C(F)F,102.03,1.5166,31.766334753931094,0.0,0.0,0.0,1.0,0.0
C=C(C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,562.2160000000001,5.866100000000004,182.0422405286904,46.53,1.0,3.0,11.0,0.0
O=[N+]([O-])c1ccc(OC(F)(F)C(F)(F)F)cc1,257.1139999999999,3.128700000000001,90.75548531492805,52.370000000000005,0.0,3.0,3.0,1.0
O=C(C1=NNCC1(C(F)(F)F)C(F)(F)F)c1ccccc1,310.19699999999995,2.9395000000000007,114.18527985965173,41.46,1.0,3.0,2.0,2.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(P(c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,1300.5500000000009,17.458999999999996,430.25976837213983,0.0,0.0,0.0,24.0,3.0
C[N+](C)(CC(=O)[O-])CC(O)CC(F)(F)C(F)(F)F,279.2049999999999,-0.2387000000000003,100.20625971886805,60.36,1.0,3.0,6.0,0.0
C=Cc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,322.16999999999996,5.2543000000000015,112.42127140002847,0.0,0.0,0.0,4.0,1.0
O=S(=O)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)S(=O)(=O)F,430.188,2.7174000000000005,124.39217728371533,68.28,0.0,4.0,7.0,0.0
F[B-](F)(F)C(F)(F)C(F)(F)F.[K+],225.916,-0.4254000000000002,104.15702618440481,0.0,0.0,0.0,1.0,0.0
Nc1ccc(C(c2ccc(N)cc2)(C(F)(F)F)C(F)(F)F)cc1,334.263,4.261700000000002,127.25631748033365,52.04,2.0,2.0,2.0,2.0
COC(=O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,554.196,6.939100000000004,181.16999344275962,26.3,0.0,2.0,8.0,1.0
C[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,312.1329999999999,2.7454,93.9994761877752,48.24,0.0,2.0,4.0,0.0
C=CC#CC(C)(C)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,324.2109999999999,4.142000000000002,115.50106509878398,9.23,0.0,1.0,6.0,0.0
O=P([O-])(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],1607.3090000000013,19.286800000000014,480.36019519347735,95.09,1.0,4.0,32.0,0.0
