Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings,Tanimoto_to_PFOS,Tanimoto_to_PFOA
C[C@]12CC(c3ccc(OCCCCCS(=O)(=O)CCCC(F)(F)C(F)(F)F)cc3)[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,658.7699999999999,7.944600000000008,261.65481851201537,83.83000000000001,2.0,5.0,12.0,5.0,0.0975609756097561,0.07228915662650602
FC1C(F)C(F)(F)C(F)(F)C(F)C1(F)F,246.072,2.9202000000000004,77.04794907261947,0.0,0.0,0.0,0.0,1.0,0.03125,0.03225806451612903
FC1(F)C(F)(F)C(F)(F)C(F)(Br)C(F)(Br)C1(F)F,421.854,4.662600000000001,108.9485796868284,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,0.038461538461538464
CCCCCC(C=O)C(O)(C(F)(F)F)C(F)(F)F,280.2079999999999,3.237500000000002,99.9726983271962,37.3,1.0,2.0,6.0,0.0,0.15384615384615385,0.15789473684210525
CCC(C(O)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F,316.241,3.601900000000002,116.56767784222264,40.46,2.0,2.0,4.0,1.0,0.14634146341463414,0.1794871794871795
CCC(C(O)c1ccc(F)cc1)C(O)(C(F)(F)F)C(F)(F)F,334.23099999999994,3.741000000000001,120.73321324514887,40.46,2.0,2.0,4.0,1.0,0.14285714285714285,0.14634146341463414
CCOP(=O)(OCC)C1=C(P(=O)(OCC)OCC)C(F)(F)C1(F)F,398.22600000000006,5.014400000000004,137.10038346290688,71.06,0.0,6.0,10.0,1.0,0.05405405405405406,0.05555555555555555
CCC(O)=NC(OCc1ccccc1)(C(F)(F)F)C(F)(F)F,329.24,4.390600000000003,121.78231180539365,41.82000000000001,1.0,2.0,5.0,1.0,0.1111111111111111,0.13953488372093023
COC(=O)c1ccc(C(c2ccc(C(=O)OC)c(C(=O)O)c2)(C(F)(F)F)C(F)(F)F)cc1C(=O)O,508.323,4.066900000000003,191.22783513626877,127.20000000000005,2.0,6.0,6.0,2.0,0.13636363636363635,0.1951219512195122
CC(F)(F)OC(F)(F)F,150.046,2.1355000000000004,47.41035750076082,9.23,0.0,1.0,1.0,0.0,0.1111111111111111,0.11538461538461539
CC(N)Cc1cccc(OC(F)(F)C(F)F)c1.Cl,287.6839999999999,3.234800000000001,108.52478448225398,35.25,1.0,2.0,5.0,1.0,0.0625,0.06382978723404255
Cl.FC(F)(CN(CCCl)CCCl)C(F)(F)C(F)(F)CN(CCCl)CCCl,496.5780000000002,4.873300000000003,174.99759431862907,6.48,0.0,2.0,14.0,0.0,0.11764705882352941,0.12121212121212122
OC(=NN=C(O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,324.0739999999999,3.2096,101.56856412542216,65.18,2.0,2.0,3.0,0.0,0.18518518518518517,0.2916666666666667
FC(F)=C(F)OC(F)(F)C(F)(Cl)C(F)(F)F,282.489,4.0978,86.41604653595638,9.23,0.0,1.0,3.0,0.0,0.15151515151515152,0.15625
FC(F)(F)N1C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,495.079,5.614100000000002,148.91707407614234,3.24,0.0,1.0,0.0,2.0,0.08571428571428572,0.08823529411764706
C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O,471.362,2.3152,159.8445741119865,83.47,2.0,3.0,12.0,0.0,0.22916666666666666,0.23404255319148937
CCN(CCOP(=O)([O-])OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],1226.4440000000009,6.729200000000009,396.7866769920772,133.34999999999997,0.0,8.0,26.0,0.0,0.3023255813953488,0.1956521739130435
O=P([O-])(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],880.1640000000006,7.157200000000005,286.49323259348745,40.13,0.0,2.0,16.0,0.0,0.2727272727272727,0.28125
O=COC(F)(F)C(F)(F)C(F)(F)F,214.036,1.9498,66.26789252105365,26.3,0.0,2.0,3.0,0.0,0.25,0.25925925925925924
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,690.1180000000003,6.779200000000005,209.36785988969456,74.6,2.0,2.0,13.0,0.0,0.28,0.8235294117647058
CC(CCC(=O)OC(C(F)(F)F)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3C[C@H](OC(=O)C(F)(F)F)[C@@H]4C[C@H](OC(=O)C(F)(F)F)CC[C@]4(C)[C@H]3CC[C@]12C,734.6149999999999,8.656100000000002,273.47581666937765,78.9,0.0,6.0,7.0,4.0,0.0684931506849315,0.08450704225352113
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,500.1259999999999,4.841100000000001,145.7365836883924,54.370000000000005,1.0,2.0,6.0,0.0,0.7272727272727273,0.27586206896551724
O=C(O)c1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF)cc1,570.1949999999999,6.773000000000003,185.96422719495564,46.53,1.0,2.0,11.0,1.0,0.1590909090909091,0.21951219512195122
CN(C)CCCNS(=O)(=O)c1ccc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)cc1,688.4000000000002,6.777600000000003,229.84910851434464,58.64,1.0,4.0,10.0,1.0,0.14285714285714285,0.10526315789473684
ON(C(F)(F)F)C(F)(F)C(F)(F)N(O)C(F)(F)F,300.052,2.594,90.50564324403643,46.94,2.0,4.0,3.0,0.0,0.15384615384615385,0.16
O=S(=O)(O)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F,312.1089999999999,2.8152,92.62787108960848,54.370000000000005,1.0,2.0,3.0,0.0,0.4074074074074074,0.1935483870967742
C[N+](C)(C)CCCN(CCC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,421.355,1.9796,145.3585326783328,74.68,1.0,3.0,10.0,0.0,0.2558139534883721,0.23255813953488372
O=C(O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,584.2440000000001,5.275400000000002,181.51381248436115,71.44,1.0,3.0,12.0,0.0,0.34285714285714286,0.35294117647058826
C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O,493.31500000000005,2.5179,161.81070280344235,83.47,2.0,3.0,11.0,0.0,0.3333333333333333,0.27906976744186046
CN(CCC[N+](C)(C)C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,463.333,3.405300000000002,153.06491843779793,37.38,0.0,2.0,9.0,0.0,0.35135135135135137,0.2564102564102564
O=C(O)C(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1016.3860000000004,12.662499999999994,313.2332150326205,37.3,1.0,3.0,21.0,0.0,0.2777777777777778,0.36363636363636365
O=C(/N=c1\sc(CO)cn1-c1ccc2c(c1)OC(F)(F)C(F)(F)O2)N1CC[C@@H](F)C1,451.37300000000016,3.0524000000000022,169.13203415357697,76.28999999999999,1.0,6.0,2.0,4.0,0.043478260869565216,0.05970149253731343
C[N+](C)(CCO)CCCN(CCCS(=O)(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,550.4620000000002,1.4380000000000002,183.8866016229753,114.81,1.0,6.0,14.0,0.0,0.2826086956521739,0.1836734693877551
FC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,770.0920000000003,9.597800000000005,226.6766510617863,18.46,0.0,2.0,11.0,0.0,0.2222222222222222,0.23076923076923078
FC(F)(F)C(F)(F)Oc1ccccc1OC(F)(F)C(F)(F)F,346.12,4.754400000000001,114.77361606535948,18.46,0.0,2.0,4.0,1.0,0.125,0.12903225806451613
O=C(N/N=C/c1ccccc1O)c1ccc(COCC(F)(F)C(F)F)cc1,384.329,3.573100000000002,151.82491339509536,70.92,2.0,4.0,8.0,2.0,0.08196721311475409,0.1016949152542373
Nc1nc(Cl)nc(C(F)(F)C(F)F)n1,230.552,1.4641,80.12552982672904,64.69,1.0,4.0,2.0,1.0,0.075,0.07692307692307693
CCn1nc(C(F)(F)C(F)(F)F)c(C(F)(F)F)c1C(=O)O,326.14300000000003,3.2741000000000016,110.50832833848716,55.120000000000005,1.0,3.0,3.0,1.0,0.13636363636363635,0.1951219512195122
CCC(=O)c1cccc(OC(F)(F)C(F)F)c1,250.19099999999997,3.516000000000002,95.1933226327356,26.3,0.0,2.0,5.0,1.0,0.10638297872340426,0.13333333333333333
OC/C=C/C(F)(F)C(F)(F)F,176.084,1.7325,59.13132722005891,20.23,1.0,1.0,2.0,0.0,0.16666666666666666,0.1724137931034483
Cn1cc(C(F)(F)F)c(C(F)(F)C(F)(F)F)n1,268.107,3.093000000000001,88.82268825745415,17.82,0.0,2.0,1.0,1.0,0.10256410256410256,0.10526315789473684
Nc1cnc(C(F)(F)C(F)(F)F)nc1,213.109,1.7129,74.7681510218271,51.8,1.0,3.0,1.0,1.0,0.11764705882352941,0.12121212121212122
O=C(O)/C=C/C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,290.081,3.0954,92.68487516060082,37.3,1.0,1.0,3.0,0.0,0.25806451612903225,0.35714285714285715
CC1COC(F)(F)C1(F)F,158.094,1.8808,54.968875173098574,9.23,0.0,1.0,0.0,1.0,0.02857142857142857,0.029411764705882353
N#CC(F)(F)C(F)(F)C(=O)O,171.049,0.8651800000000001,57.8445545164328,61.09,1.0,2.0,2.0,0.0,0.16129032258064516,0.4
COc1ccc(N/C=C2\C(=O)c3ccc(OC)cc3OC2(O)C(F)(F)C(F)F)cc1,427.35,3.863900000000002,168.22099539109377,77.02000000000001,2.0,6.0,6.0,3.0,0.09523809523809523,0.07936507936507936
CCOC(=O)C(SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,844.4120000000004,10.599799999999997,267.49835905772824,26.3,0.0,4.0,18.0,0.0,0.24390243902439024,0.28205128205128205
O=c1ccoc(C(F)(F)C(F)(F)F)c1,214.089,2.2939,73.95530328697417,30.21,0.0,2.0,1.0,1.0,0.13513513513513514,0.1388888888888889
CC(C)(C)OC(=O)N1CC(F)(F)C(F)(F)C1,243.19999999999996,2.5077000000000007,90.34999940093212,29.54,0.0,2.0,0.0,1.0,0.10526315789473684,0.1388888888888889
CCOC(=O)C(F)(F)C(F)C(F)(F)F,224.1,2.0852,74.83224134692064,26.3,0.0,2.0,3.0,0.0,0.13513513513513514,0.17142857142857143
CN(CC(O)CCl)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,505.68,3.5440000000000014,157.7937998371362,57.61,1.0,3.0,9.0,0.0,0.3783783783783784,0.25
CCNCCOC(F)(F)C(F)(F)F,207.142,1.7675999999999998,72.05504602755869,21.26,1.0,2.0,5.0,0.0,0.1111111111111111,0.11428571428571428
FC(F)(F)C(F)(F)OC1CCNC1,205.126,1.5199999999999998,71.04921487402945,21.26,1.0,2.0,2.0,1.0,0.10810810810810811,0.1111111111111111
FC1(F)CC2(CCNC2)C1(F)F,183.148,1.6404,67.12924520246372,12.03,1.0,1.0,0.0,2.0,0.02702702702702703,0.027777777777777776
CCSC(F)(F)C(F)C(F)(F)F,212.158,3.232700000000001,69.31534192833863,0.0,0.0,1.0,3.0,0.0,0.08823529411764706,0.09090909090909091
O=C(CC(C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,862.2700000000004,7.196900000000004,265.4259581177959,106.97,1.0,6.0,16.0,0.0,0.34210526315789475,0.28205128205128205
OCCN(CCO)CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,567.2360000000001,3.643300000000001,182.4401352915228,63.93000000000001,3.0,4.0,13.0,0.0,0.25,0.2571428571428571
C=CCC(C)OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,398.168,4.529300000000002,131.90857113085747,35.53,0.0,3.0,7.0,0.0,0.17777777777777778,0.20930232558139536
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(=O)F)C(F)(F)F,410.057,3.722,125.0479308991675,43.370000000000005,0.0,3.0,7.0,0.0,0.2,0.3225806451612903
C[Si](Cl)(Cl)CCCOCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,471.166,5.977800000000003,149.46994938928418,18.46,0.0,2.0,9.0,0.0,0.1590909090909091,0.13636363636363635
O=C(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)F)C(F)(F)OC(F)(F)C(F)(F)S(=O)(=O)F)C(F)(F)F,692.1960000000004,4.581600000000001,202.67838675327607,113.04,0.0,8.0,13.0,0.0,0.23076923076923078,0.175
O=P(O)(O)CCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,560.0930000000001,5.426800000000003,168.11633028689866,75.99000000000001,2.0,3.0,9.0,0.0,0.21951219512195122,0.1951219512195122
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(Cl)c1C(=O)NC(C)(C)C#N,523.8360000000002,6.222100000000003,199.4152807656648,81.99000000000001,2.0,3.0,5.0,2.0,0.09523809523809523,0.11475409836065574
O=C(O)C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)O)C(F)(F)F,440.139,2.2941,133.5612754676919,110.13,2.0,5.0,8.0,0.0,0.32432432432432434,0.2
CC[NH3+].O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,659.1770000000002,4.899800000000001,202.59229048507052,67.77,1.0,2.0,9.0,0.0,0.2222222222222222,0.34375
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F,380.106,3.7936,111.89522405664398,43.370000000000005,0.0,3.0,6.0,0.0,0.30303030303030304,0.16666666666666666
CCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1044.5500000000006,16.94959999999999,343.5151248706901,0.0,0.0,0.0,29.0,0.0,0.25,0.25806451612903225
O=C(O)/C=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,440.102,5.0013000000000005,136.77291392134802,37.3,1.0,1.0,7.0,0.0,0.3448275862068966,0.46153846153846156
O=CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,442.093,5.412800000000002,136.14421557207825,17.07,0.0,1.0,7.0,0.0,0.3333333333333333,0.4444444444444444
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,813.1120000000004,8.192800000000004,242.3007360867317,40.13,0.0,2.0,14.0,0.0,0.38461538461538464,0.5909090909090909
O=S(=O)(NCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,393.1739999999999,1.9591000000000007,119.8546649746169,66.4,2.0,3.0,7.0,0.0,0.4666666666666667,0.30303030303030304
CCC(F)(F)C(F)(F)F,148.07399999999998,2.594000000000001,48.66175438565055,0.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.16
CCCCS(=O)(=O)C(F)(F)C(F)(F)F,240.19299999999996,2.3564000000000007,78.01703699623033,34.14,0.0,2.0,4.0,0.0,0.25806451612903225,0.15151515151515152
FC(F)(F)C1(F)CCC1(F)F,178.075,2.6861000000000006,58.18640074944416,0.0,0.0,0.0,0.0,1.0,0.1,0.10344827586206896
O[C@H](CN(Cc1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1)c1cccc(Oc2cccc(OC(F)F)c2)c1)C(F)(F)F,621.4180000000002,8.299500000000005,229.23271116332583,41.93000000000001,1.0,4.0,11.0,3.0,0.109375,0.12903225806451613
O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)F,264.11799999999994,1.7071,78.62146120154364,54.370000000000005,1.0,2.0,3.0,0.0,0.4230769230769231,0.2857142857142857
CCC(=O)OC(F)(F)C(F)(F)F,192.083,2.0947,64.3017638295978,26.3,0.0,2.0,2.0,0.0,0.1875,0.23333333333333334
FC(F)(F)CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccccc1,552.268,8.712900000000001,184.62481034200215,0.0,0.0,0.0,11.0,1.0,0.12195121951219512,0.15384615384615385
CCCOC(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,378.12799999999993,5.109300000000001,118.92429341055032,9.23,0.0,1.0,5.0,0.0,0.18181818181818182,0.1875
FC1(F)C(F)(F)C(F)(F)C(F)(SC2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,594.1550000000001,7.431400000000004,178.5068408688761,0.0,0.0,1.0,2.0,2.0,0.03571428571428571,0.037037037037037035
CNCCCS(=O)(=O)CCCC(F)(F)C(F)(F)F,297.289,1.9885,102.6617255230282,46.17,1.0,3.0,8.0,0.0,0.18421052631578946,0.1282051282051282
O=C(Nc1c(Br)cc(C(F)(C(F)(F)F)C(F)(F)F)cc1Br)c1cccc([N+](=O)[O-])c1F,586.027,6.800600000000002,183.37200422399164,72.24,1.0,3.0,4.0,2.0,0.10714285714285714,0.12962962962962962
CCCCCCCCC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCC)(OCCCC)OCCCC,804.7069999999994,13.246699999999976,292.20719411239094,27.69,0.0,3.0,29.0,0.0,0.17391304347826086,0.17777777777777778
CCC(F)(F)C(F)(F)C(O)(F)F,196.09,2.252100000000001,63.98646565516941,20.23,1.0,1.0,3.0,0.0,0.1724137931034483,0.17857142857142858
O=S(=O)([O-])C(F)(F)C(F)(F)CCCCCCCCCC(F)(F)F,375.3260000000001,4.832900000000004,129.5409981167165,57.2,0.0,3.0,11.0,0.0,0.20588235294117646,0.1111111111111111
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCC(F)(F)F,591.2060000000001,6.304100000000003,179.52742295183134,57.2,0.0,3.0,11.0,0.0,0.30303030303030304,0.16666666666666666
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)CCC(F)(F)F,409.168,3.710900000000001,124.90890667376124,57.2,0.0,3.0,7.0,0.0,0.25,0.1282051282051282
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)CC(F)(F)F,445.148,3.9561,133.23997747961369,57.2,0.0,3.0,7.0,0.0,0.2857142857142857,0.15789473684210525
O=C(O)Cc1ccc(-c2ncn(-c3ccc(OC(F)(F)C(F)(F)F)cc3)n2)cc1,413.302,4.095300000000003,159.7292195234966,77.24,1.0,5.0,6.0,3.0,0.10344827586206896,0.14545454545454545
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F,427.158,4.008100000000001,129.0744420766875,57.2,0.0,3.0,7.0,0.0,0.3125,0.17142857142857143
O=C(OC(F)(F)C(F)(F)C(F)(F)C(F)F)C1CC2C=CC1C2,338.1940000000001,3.870300000000002,118.65169949991004,26.3,0.0,2.0,5.0,2.0,0.125,0.15217391304347827
Fc1cnc2c(c1)c(I)nn2CCC(F)(F)C(F)(F)F,409.0710000000001,3.7627000000000006,121.65476808532702,30.71,0.0,3.0,3.0,2.0,0.0784313725490196,0.10204081632653061
FC(F)(F)c1ccc2oc(-c3ccncc3OCC(F)(F)C(F)(F)F)nc2c1,412.236,5.485000000000002,150.30138399376918,48.150000000000006,0.0,4.0,4.0,3.0,0.06557377049180328,0.06666666666666667
CCCCC(F)C(F)(F)C(F)(F)C(=O)O,234.164,2.8699000000000003,83.07727869547676,37.3,1.0,1.0,6.0,0.0,0.1282051282051282,0.30303030303030304
CN(C(=O)c1ccccc1F)c1cccc(C(=O)Nc2c(I)cc(C(F)(C(F)(F)F)C(F)(F)F)cc2C(F)(F)F)c1F,728.2710000000003,8.406500000000003,240.98118934245872,49.41,1.0,2.0,5.0,3.0,0.08823529411764706,0.10606060606060606
Fc1ccc(-c2cc3nc(C(F)(F)C(F)(F)C(F)(F)F)[nH]c3cc2Cl)cc1,414.683,6.311800000000001,150.3213460527383,28.68,1.0,1.0,3.0,3.0,0.11538461538461539,0.11764705882352941
CS(=O)C(F)(F)C(F)(F)F,182.113,1.5200000000000002,55.67106647482986,17.07,0.0,1.0,1.0,0.0,0.18518518518518517,0.19230769230769232
O=C(O)/C=C/C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,534.118,5.137300000000001,167.10893628554436,63.6,1.0,3.0,9.0,0.0,0.29411764705882354,0.3870967741935484
FC1=C(F)C(F)(Cl)C(F)(F)C1(F)F,228.494,3.3258,71.96559934706782,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,0.03125
OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF,450.088,4.988100000000002,135.26712354494438,20.23,1.0,1.0,8.0,0.0,0.20689655172413793,0.21428571428571427
Cc1c(Cn2c(=O)c(C(=O)O)cn(-c3ccc4c(c3)C(F)(C(F)(F)F)C(=O)N4C)c2=O)cccc1C(F)(F)F,559.3940000000003,3.7764200000000026,212.6774398714104,101.61,1.0,6.0,4.0,4.0,0.06493506493506493,0.0945945945945946
O=C(O)CC(F)C(F)(F)C(F)(F)F,210.073,1.9968,68.14798775521317,37.3,1.0,1.0,3.0,0.0,0.1875,0.27586206896551724
CC(F)(C(F)(F)C(F)(F)F)S(=O)(=O)OCCCOS(=O)(=O)C(C)(F)C(F)(F)C(F)(F)F,532.3210000000003,3.8359000000000014,166.2709919816134,86.74000000000001,0.0,6.0,10.0,0.0,0.2727272727272727,0.20588235294117646
CN(C(=O)c1cccnc1Cl)c1cccc(C(=O)Nc2c(Br)cc(C(F)(C(F)(F)F)C(F)(F)F)cc2Br)c1F,709.6130000000002,8.217400000000003,235.9502769144244,62.3,1.0,3.0,5.0,3.0,0.08695652173913043,0.1044776119402985
CS(=O)CC(F)(F)C(F)(F)F,196.14,1.5625,62.03600858922647,17.07,0.0,1.0,2.0,0.0,0.16666666666666666,0.1724137931034483
CC(C)(CC(O)(C(=O)Nc1ccc2c(c1)COC2=O)C(F)(F)C(F)(F)F)c1ccccc1,457.395,4.592100000000004,179.74044969602747,75.63,2.0,4.0,6.0,3.0,0.12903225806451613,0.1694915254237288
CCC(=O)NCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,412.274,2.1999000000000004,135.74554253000537,66.48,1.0,3.0,8.0,0.0,0.325,0.2682926829268293
CC(C)(C)OC(=O)Nc1ccc(-c2ncn(-c3ccc(OC(F)(F)C(F)(F)F)cc3)n2)cc1,470.3980000000001,5.815200000000004,184.69321952760532,78.27,1.0,6.0,5.0,3.0,0.09523809523809523,0.11475409836065574
CC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,278.06999999999994,2.9752,87.32884755569934,26.3,0.0,2.0,3.0,0.0,0.3103448275862069,0.37037037037037035
FC(F)(F)OC(F)(F)OC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F,386.0349999999999,4.447,114.22209292930052,27.69,0.0,3.0,5.0,0.0,0.16129032258064516,0.12903225806451613
FC(F)COC(F)(F)C(F)F,182.063,2.1260000000000003,57.94083501808365,9.23,0.0,1.0,4.0,0.0,0.09375,0.0967741935483871
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)([N+]2(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,664.0980000000002,7.919300000000005,197.3806197264112,0.0,0.0,0.0,1.0,2.0,0.07894736842105263,0.08108108108108109
FC(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C1(F)F,583.0820000000001,7.089800000000004,172.94998895577316,3.24,0.0,1.0,3.0,1.0,0.16216216216216217,0.16666666666666666
C=C(C)C(=O)OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,658.4330000000001,10.016099999999994,228.1675436916673,26.3,0.0,2.0,19.0,0.0,0.23809523809523808,0.275
O=C([O-])CCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],694.2760000000003,6.069100000000002,222.8574588194644,105.73,2.0,3.0,15.0,0.0,0.275,0.35135135135135137
O=C([O-])C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,329.04099999999994,1.7714,100.45415211374782,49.36,0.0,3.0,4.0,0.0,0.25,0.3
O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F.[NH4+],413.086,2.7144999999999992,126.39946062745038,95.09,1.0,4.0,7.0,0.0,0.16666666666666666,0.24242424242424243
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,566.1320000000001,5.408000000000002,165.54614183814837,63.60000000000001,1.0,3.0,9.0,0.0,0.5769230769230769,0.21212121212121213
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(F)(F)(F)(F)F,508.1709999999999,5.8995000000000015,140.47946814585538,54.370000000000005,1.0,2.0,7.0,0.0,0.6,0.21875
