Canonical SMILES,Molecular Weight,LogP,Labute ASA,TPSA,Num H Donors,Num H Acceptors,Num Rotatable Bonds,Num Rings,Docking Score
C=C(C)C(=O)OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,658.4330000000001,10.016099999999994,228.1675436916673,26.3,0.0,2.0,19.0,0.0,-8.5201979
O=S(=O)(O)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,492.19999999999993,5.028500000000001,150.13539711133316,54.370000000000005,1.0,2.0,9.0,0.0,-7.2733951
FC(F)(F)C(F)(F)C(F)(F)c1nc(-c2ccccc2)nc(C(F)(F)C(F)(F)C(F)(F)F)n1,493.198,6.117400000000004,166.65458959574747,38.67,0.0,3.0,5.0,2.0,-7.1938915
FC1(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C3(F)C(F)(F)C(F)(F)C(F)(C1(F)F)C23F,524.092,5.942800000000003,159.0468288841292,0.0,0.0,0.0,0.0,3.0,-5.1285772
FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,438.052,5.922800000000002,128.27348308127802,0.0,0.0,0.0,3.0,0.0,-5.494916
O=C(O)C(F)(F)C(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F,510.07700000000006,4.509600000000001,155.71729116008947,74.22000000000001,1.0,5.0,11.0,0.0,-7.0428405
FC(F)(F)C(F)(F)C(F)(F)c1cc2ccccc2[nH]1,285.16200000000003,4.457300000000002,101.57580223591997,15.79,1.0,0.0,2.0,2.0,-5.512301
OCCOC(C(F)(F)F)C(F)(F)F,212.089,1.4885,69.10001088467628,29.46,1.0,2.0,3.0,0.0,-5.0502028
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,412.117,3.4181000000000004,127.56475108836172,40.46,2.0,2.0,8.0,0.0,-6.2562666
CN(C(=O)c1ccccc1F)c1cccc(C(=O)Nc2c(I)cc(C(F)(C(F)(F)F)C(F)(F)F)cc2C(F)(F)F)c1F,728.2710000000003,8.406500000000003,240.98118934245872,49.41,1.0,2.0,5.0,3.0,-8.4536085
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)CC(F)(F)F,445.148,3.9561,133.23997747961369,57.2,0.0,3.0,7.0,0.0,-6.5055151
FC1(F)c2cccnc2-c2ncccc2C1(F)F,254.186,3.3408000000000007,99.31398797442294,25.78,0.0,2.0,0.0,3.0,-5.5007062
COc1ccc(/N=C/C(F)(F)C(F)(F)F)cc1,253.17,3.5951000000000013,93.72771630708158,21.59,0.0,2.0,3.0,1.0,-5.5837631
O=C(O)C(F)(F)C(F)C(F)(F)F,196.046,1.6067000000000002,61.78304564081656,37.3,1.0,1.0,2.0,0.0,-4.2252221
COC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F,270.1,1.9515,89.52424096428726,43.370000000000005,0.0,3.0,4.0,0.0,-5.4321795
COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,344.076,3.194500000000001,107.1384057054553,35.53,0.0,3.0,4.0,0.0,-5.5628061
Nc1nc(F)c(C(F)(F)F)c(C(F)(F)C(F)(F)F)n1,299.09599999999995,2.8708,97.79523474792865,51.8,1.0,3.0,1.0,1.0,-5.5759287
FC(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,450.254,7.773000000000005,149.80099415595276,0.0,0.0,0.0,11.0,0.0,-7.3378868
C=C(C)c1ccccc1CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,400.2309999999999,6.365700000000003,139.84716854907072,0.0,0.0,0.0,6.0,1.0,-6.6474509
C[N+](C)(CCCNCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)CCC(=O)[O-],900.4050000000003,7.119400000000009,292.8720324828023,72.39,2.0,4.0,21.0,0.0,-8.0690765
O=C(Nc1cc(Cl)c(Cl)c(Cl)c1Cl)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,538.9550000000002,7.137100000000004,177.72550539011104,29.1,1.0,1.0,2.0,2.0,-6.9607234
FC(F)(CCI)C(F)(F)C(F)(F)C(F)(F)CCI,509.9440000000001,5.177800000000001,125.14180529410297,0.0,0.0,0.0,7.0,0.0,-6.1200609
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(N(C)C(=O)c2ccc(F)cc2Cl)c1F,596.8770000000002,8.053340000000004,225.89095335391465,49.41,1.0,2.0,5.0,3.0,-8.4255028
O=C1C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,440.077,4.446400000000001,134.82215629720406,17.07,0.0,1.0,0.0,2.0,-5.0570531
CCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,686.5750000000002,13.037499999999978,245.04184785188733,0.0,0.0,0.0,24.0,0.0,-9.8749123
CC[Si](CC)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC,364.324,5.476400000000004,122.49635180192398,9.23,0.0,1.0,8.0,0.0,-6.6901231
C=CCC(F)(C(F)(F)F)C(F)(F)Br,270.99799999999993,3.820800000000001,78.7351185908271,0.0,0.0,0.0,3.0,0.0,-5.1263256
O=C(O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C(F)=C(\F)C(F)(F)F,492.081,5.527300000000001,150.2175299567074,46.53,1.0,2.0,8.0,0.0,-6.8035736
Nc1nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1,792.2090000000004,7.689000000000004,248.07043829599755,83.15,1.0,6.0,14.0,1.0,-8.6569176
O=C(Nc1ccccc1NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,500.1859999999999,5.229400000000001,166.0912042429407,58.2,2.0,2.0,6.0,1.0,-7.0919466
C[N+](C)(CCO)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,578.3380000000002,4.480300000000003,187.0412065438968,68.47,1.0,3.0,13.0,0.0,-8.6618795
C[N+](C)(C)CCCNC(=O)CS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,853.4470000000005,7.888300000000005,275.5968641473405,46.17,1.0,2.0,19.0,0.0,-8.3014507
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,262.09599999999995,1.5122,83.4767123276145,40.46,2.0,2.0,5.0,0.0,-4.9960723
O=C(O)C(F)(Br)C(F)(F)F,224.935,1.6940000000000002,60.95458032620885,37.3,1.0,1.0,1.0,0.0,-4.0941739
CCCCCCCCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,486.33699999999993,7.111900000000005,169.83981702284072,26.3,0.0,2.0,15.0,0.0,-8.4050074
C[N+](C)(CCCN(CCC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],914.4190000000004,5.8174000000000055,292.9433469272108,114.81,1.0,5.0,21.0,0.0,-7.873528
FC(F)(F)OC(F)(F)C(F)(F)N(C(F)(F)F)C(F)(F)F,337.035,4.05,99.22435862316728,12.47,0.0,2.0,3.0,0.0,-5.6993575
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccc[nH]1,485.137,6.480600000000003,152.3742023054301,15.79,1.0,0.0,7.0,1.0,-6.986989
COc1ccc(C(F)(F)C(F)(F)F)cc1C(C)=O,268.181,3.5519000000000016,99.35885803566184,26.3,0.0,2.0,3.0,1.0,-5.6433129
FC(F)(F)C(F)(F)SSC(F)(F)C(F)(F)F,302.158,4.678000000000001,89.13561353736185,0.0,0.0,2.0,3.0,0.0,-5.1219125
O=C(N1CCOCC1)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,565.176,4.717800000000001,180.18881855557336,48.0,0.0,4.0,7.0,1.0,-7.516675
COC(=O)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,288.09,1.8995,93.68977636721348,43.370000000000005,0.0,3.0,5.0,0.0,-5.3973923
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,402.103,3.982,115.80235266517384,34.14,0.0,2.0,5.0,0.0,-5.3680353
NCCC(F)(F)C(F)(F)C(F)F,195.106,1.8709,64.53212259998611,26.02,1.0,1.0,4.0,0.0,-4.501617
FC(F)=CC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,332.059,4.8703,100.391260920066,0.0,0.0,0.0,3.0,0.0,-5.4347095
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,406.992,5.336600000000001,116.45821523717773,0.0,0.0,0.0,6.0,0.0,-5.6052814
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1190.222000000001,14.460199999999992,356.65634146753814,55.760000000000005,1.0,3.0,24.0,0.0,-8.9103765
FC1(F)CC(C(F)(F)C(F)(F)C(Br)CBr)C1(F)F,413.92800000000005,4.705900000000001,113.34739310976916,0.0,0.0,0.0,4.0,1.0,-5.8632817
O=C(Nc1ccc(N=Nc2ccccc2)c(NC(=O)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)c1)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,828.3480000000004,9.775799999999998,281.0973498962249,82.91999999999999,2.0,4.0,6.0,4.0,-8.4555874
FC(F)(F)C(F)(OC(F)(F)C(F)(F)I)C(F)(F)F,411.9359999999999,4.414,104.39529226815507,9.23,0.0,1.0,3.0,0.0,-5.3405871
CCCC[N+](C)(C)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,416.2699999999999,5.304500000000004,141.07478639250232,0.0,0.0,0.0,10.0,0.0,-7.0968108
NC(Cc1ccccc1)C(O)C(F)(F)C(F)(F)C(F)(F)F,319.2199999999999,2.7502000000000018,114.91392807556896,46.25,2.0,2.0,5.0,1.0,-5.938714
CN(C)CC(O)CC(F)(F)C(F)(F)F,221.16899999999995,1.4966,78.31064815123975,23.47,1.0,2.0,4.0,0.0,-5.163413
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,550.2680000000004,9.0436,179.19301999645091,0.0,0.0,0.0,13.0,0.0,-8.0810947
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,552.1240000000001,5.887900000000002,159.89039142592108,34.14,0.0,2.0,8.0,0.0,-6.4717712
O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1590.2780000000014,19.542600000000007,474.22444482953074,55.760000000000005,1.0,3.0,32.0,0.0,-10.276134
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,382.503,4.490600000000001,115.54565227917568,17.07,0.0,1.0,5.0,0.0,-5.7139244
C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],770.3960000000002,4.792300000000004,248.02065163348092,86.3,1.0,4.0,18.0,0.0,-8.5039167
FC(F)(F)C(F)(F)C(F)(F)C(/C=C/I)(C(F)(F)F)C(F)(F)F,471.982,5.879000000000002,126.01804115550622,0.0,0.0,0.0,3.0,0.0,-5.8280182
CCCC[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,471.281,5.704600000000004,160.81142010544875,8.809999999999999,0.0,1.0,10.0,1.0,-7.9093199
FC(F)(F)C(F)(CCI)C(F)(F)F,323.977,3.6444,82.61960542694325,0.0,0.0,0.0,2.0,0.0,-4.8222804
FC(F)(F)C1(F)OC1(F)F,166.01999999999998,1.8375,50.57006175015783,12.53,0.0,1.0,0.0,1.0,-4.1004691
FC1(F)[Se]C2C3CCC(C3)C2C1(F)F,273.131,2.7669000000000006,85.58399717522583,0.0,0.0,0.0,0.0,3.0,-5.5316043
FC(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,364.076,5.208400000000001,110.92173843738884,0.0,0.0,0.0,4.0,0.0,-5.493947
O=c1cc2c(cc3ccccc13)C(F)(F)C(F)(F)C2(F)F,304.1889999999999,4.032500000000001,113.36728491842612,17.07,0.0,1.0,0.0,3.0,-5.6795011
O=C(C(F)C(F)F)C(F)(F)C(F)(F)F,230.05399999999997,2.3563,71.68482480886962,17.07,0.0,1.0,3.0,0.0,-4.7754059
CC(C(=O)Cl)(C(F)(F)F)C(F)(F)F,228.519,2.8827000000000007,73.65702022989883,17.07,0.0,1.0,1.0,0.0,-4.7320542
O=C(O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,280.042,2.4708,85.75813919349874,46.53,1.0,2.0,4.0,0.0,-5.1154976
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,762.1720000000004,8.532900000000005,224.8919873718501,54.370000000000005,1.0,2.0,12.0,0.0,-7.7226028
CC(C)CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F,328.1989999999999,3.7318000000000016,114.035999595293,34.14,0.0,2.0,8.0,0.0,-6.1938906
FC(F)(F)[C@](F)(Br)C(F)(F)Br,309.82899999999995,3.5971,74.19744288546289,0.0,0.0,0.0,1.0,0.0,-4.3409619
Nc1n[nH]c(C(F)(F)C(F)(F)F)n1,202.086,1.0409999999999997,67.94576501124612,67.59,2.0,3.0,1.0,1.0,-4.6291795
CN(C)CCCN(CC(O)CS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,722.4360000000004,3.7855000000000025,229.73079758858304,115.22,2.0,6.0,16.0,0.0,-8.9528141
O=[N+]([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,309.08399999999995,3.053,97.77433967763336,52.370000000000005,0.0,3.0,6.0,0.0,-5.6770482
Cc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(=O)C(C)(C)C,408.335,4.888720000000002,146.2046400253658,54.37,1.0,2.0,3.0,1.0,-7.0872755
FC(F)=C(F)OC(F)(F)C(F)=C(F)C(F)(F)F,278.045,4.3438,85.95365479421329,9.23,0.0,1.0,3.0,0.0,-5.0436659
CC(=O)n1nc(C(F)(F)C(F)(F)C(F)(F)F)cc1C(F)(F)C(F)(F)C(F)(F)F,446.138,5.122000000000002,143.43719123264174,34.89,0.0,3.0,4.0,1.0,-6.3714252
O=C1NCCNC1(O)C(F)(F)C(F)F,216.134,-0.7052000000000003,76.27575227744416,61.36,3.0,3.0,2.0,1.0,-5.3379064
C=CCCCCCCC(CCCC(F)(F)C(F)(F)F)C(=O)OCC,358.3910000000001,6.060200000000005,139.99146617017286,26.3,0.0,2.0,13.0,0.0,-7.8448005
FC(F)C(F)F,102.03,1.5166,31.76633475393109,0.0,0.0,0.0,1.0,0.0,-3.3736541
C=C(C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,562.2160000000001,5.866100000000004,182.0422405286904,46.53,1.0,3.0,11.0,0.0,-7.9750438
O=[N+]([O-])c1ccc(OC(F)(F)C(F)(F)F)cc1,257.1139999999999,3.128700000000001,90.75548531492804,52.370000000000005,0.0,3.0,3.0,1.0,-5.4273968
O=C(C1=NNCC1(C(F)(F)F)C(F)(F)F)c1ccccc1,310.19699999999995,2.9395000000000007,114.18527985965171,41.46,1.0,3.0,2.0,2.0,-5.9148731
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(P(c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,1300.5500000000009,17.458999999999996,430.25976837213983,0.0,0.0,0.0,24.0,3.0,-9.0114479
C[N+](C)(CC(=O)[O-])CC(O)CC(F)(F)C(F)(F)F,279.2049999999999,-0.2387000000000003,100.20625971886804,60.36,1.0,3.0,6.0,0.0,-6.2953334
C=Cc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,322.17,5.2543000000000015,112.42127140002847,0.0,0.0,0.0,4.0,1.0,-5.8218465
O=S(=O)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)S(=O)(=O)F,430.188,2.7174000000000005,124.39217728371533,68.28,0.0,4.0,7.0,0.0,-6.1250129
Nc1ccc(C(c2ccc(N)cc2)(C(F)(F)F)C(F)(F)F)cc1,334.263,4.261700000000002,127.25631748033364,52.04,2.0,2.0,2.0,2.0,-5.9308791
COC(=O)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,554.196,6.939100000000004,181.1699934427596,26.3,0.0,2.0,8.0,1.0,-7.6760383
C[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,312.1329999999999,2.7454,93.9994761877752,48.24,0.0,2.0,4.0,0.0,-5.2990818
C=CC#CC(C)(C)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,324.2109999999999,4.142000000000002,115.50106509878398,9.23,0.0,1.0,6.0,0.0,-6.487205
O=C(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)F)C(F)(F)F,446.112,3.4827,131.44236210912106,60.440000000000005,0.0,4.0,7.0,0.0,-6.0948839
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,462.074,5.512600000000003,138.99170500301278,0.0,0.0,0.0,0.0,2.0,-5.0421324
OCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,452.207,4.140800000000002,147.92689873544305,38.69,1.0,3.0,12.0,0.0,-7.3497672
CCOc1ccc2nc(NC(NC(C)=O)(C(F)(F)F)C(F)(F)F)sc2c1,401.332,4.063900000000002,146.89567781769057,63.25,2.0,5.0,5.0,2.0,-7.3947015
CN(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,821.2530000000004,9.1202,254.66280319422864,23.47,1.0,2.0,16.0,0.0,-7.9903474
FC(F)(F)N1C(F)(F)N(C(F)(F)F)C(F)(F)C1(F)F,316.045,3.3795,94.69928050740828,6.48,0.0,2.0,0.0,1.0,-5.382061
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,354.49299999999994,4.9215,105.0191880647353,0.0,0.0,0.0,4.0,0.0,-5.1687379
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOCC1CO1,520.1790000000002,5.801300000000005,165.15391755581936,21.76,0.0,2.0,11.0,1.0,-7.5860696
FC(F)C(F)(F)COP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1,443.2559999999999,7.9496,128.94081484300546,46.31,0.0,4.0,4.0,1.0,-6.4536486
FC(Cl)C(F)(F)C(F)(F)Cl,202.937,2.9877,62.90334472501729,0.0,0.0,0.0,2.0,0.0,-4.1733694
CC(C)OCC(F)(F)C(F)F,174.137,2.3118000000000007,62.33964844102441,9.23,0.0,1.0,4.0,0.0,-5.1063008
FC(F)(F)C1(C(F)(F)F)OC(F)(Cl)C(Cl)(Cl)O1,331.398,3.8476,103.48882529202916,18.46,0.0,2.0,0.0,1.0,-5.1567273
O=C(N[C@H]1CCCC[C@@H]1NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,506.234,4.195800000000002,168.21793156972714,58.2,2.0,2.0,6.0,1.0,-7.6640191
O=C(C=C(O)c1ccc2ccccc2c1)C(F)(F)C(F)(F)C(F)(F)F,366.232,5.140700000000001,135.72762097815095,37.3,1.0,2.0,4.0,2.0,-6.4627528
COc1ccc(C)cc1C(F)(F)C(F)(F)C(F)(F)F,290.17799999999994,4.293020000000001,103.52840674147052,9.23,0.0,1.0,3.0,1.0,-5.8187146
O=C(CC(=O)C(F)(F)OC(F)(F)F)c1cccs1,288.193,3.0192000000000005,101.1607434061171,43.370000000000005,0.0,4.0,5.0,1.0,-5.8283887
FC(Br)C(F)(F)F,180.926,2.2391999999999994,45.63388235957245,0.0,0.0,0.0,0.0,0.0,-3.8309381
FC(OC(F)(F)C(Cl)Cl)C(F)(F)F,250.953,3.2574,78.547367471847,9.23,0.0,1.0,3.0,0.0,-4.8554082
CCOc1ccc(C2(C(=O)OC)CC(F)(F)C2(F)F)cc1,306.25499999999994,3.1704000000000017,118.39586305190306,35.53,0.0,3.0,4.0,2.0,-6.6529841
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,332.11499999999995,2.638,97.48300952471897,54.370000000000005,1.0,2.0,4.0,0.0,-5.3742762
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,645.972,7.658900000000004,172.76181163989358,0.0,0.0,0.0,8.0,0.0,-6.7492466
O=[13C](O)[13C](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,516.06270968,5.715700000000002,154.12465856523724,37.3,1.0,1.0,8.0,0.0,-6.6748614
CCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,282.24299999999994,5.569900000000003,101.54741999227926,0.0,0.0,0.0,8.0,0.0,-6.3135619
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,695.1080000000003,6.625000000000003,208.7431748433073,40.13,0.0,2.0,13.0,0.0,-7.6503358
OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.154,4.311000000000002,135.19594814538345,40.46,2.0,2.0,2.0,1.0,-6.1967273
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(Br)c1N,354.06300000000005,4.62912,111.2573577002211,26.02,1.0,1.0,1.0,1.0,-5.9383659
O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,994.1570000000006,11.2129,295.3535715977606,66.76,2.0,2.0,18.0,0.0,-8.5408802
CCC(C(O)c1ccccc1)C(O)(C(F)(F)F)C(F)(F)F,316.241,3.601900000000002,116.56767784222264,40.46,2.0,2.0,4.0,1.0,-6.0716944
CC(O)C(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)F,296.1039999999999,3.1735000000000007,93.37849149566756,20.23,1.0,1.0,4.0,0.0,-5.3097258
CCCCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F)c(O)c1,682.6930000000004,9.4532,268.8071125003061,87.66000000000001,3.0,4.0,16.0,2.0,-9.6967459
C=CCOc1ccccc1C(=O)NC(O)(C(F)(F)F)C(F)(F)F,343.223,2.794400000000001,125.90877057100109,58.56,2.0,3.0,5.0,1.0,-6.4061656
C#CC(C)(O)CCOC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,790.2160000000005,6.8772000000000055,251.3868338610156,92.68000000000002,1.0,8.0,18.0,0.0,-10.439593
O=C(F)C(F)(F)C(F)(F)I,273.926,2.1456,65.72017249234132,17.07,0.0,1.0,2.0,0.0,-4.6864624
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,442.262,4.238900000000001,161.85449344045355,78.43,3.0,3.0,3.0,2.0,-7.3072906
FC(Oc1cccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,970.2260000000006,13.408599999999996,302.4764492727731,18.46,0.0,2.0,16.0,1.0,-9.7580843
O=S(=O)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,418.558,4.2513000000000005,121.14838969971773,34.14,0.0,2.0,5.0,0.0,-5.5328569
NC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,661.1050000000002,6.181800000000002,199.4029770390728,70.78000000000002,1.0,4.0,10.0,0.0,-7.8724713
CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,314.09399999999994,3.4707000000000003,97.5440268985938,20.23,1.0,1.0,4.0,0.0,-5.322897
FC(F)(F)C(F)(F)c1nc2ccncc2[nH]1,237.13100000000009,2.612000000000001,85.31908527756386,41.57,1.0,2.0,1.0,2.0,-5.1652746
O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1csc2ccccc12,372.261,4.876100000000002,133.4248756285945,34.14,0.0,3.0,5.0,2.0,-6.6100202
